,origin,originId,target,targetId,movie,song
14777,true,12,sun,29,Beauty and the Beast (live-action),Beauty and the Beast
14778,true,12,sun,29,Bolt,Barking at the Moon
14779,true,12,sun,29,The Fox and the Hound 2,We're in Harmony
14780,true,12,sun,29,Mary Poppins,Jolly Holiday
14781,true,12,sun,29,Teen Beach Movie,Oxygen
14782,true,12,sun,29,Teen Beach 2,Best Summer Ever
14783,true,12,sun,29,Teen Beach 2,Silver Screen
14784,true,12,sun,29,Teen Beach 2,Wanna Be With You
14785,true,12,sun,29,Tinker Bell,Fly With Me
14786,true,12,sun,29,Tinker Bell,To the Fairies They Draw Near II
14787,true,12,sun,29,Toy Story,I Will Go Sailing No More
14788,true,12,sky,30,Bambi 2,Through Your Eyes
14789,true,12,sky,30,The Emperor's New Groove,My Funny Friend and Me
14790,true,12,sky,30,Enchanted,That's How You Know
14791,true,12,sky,30,Frozen 2,Some Things Never Change
14792,true,12,sky,30,Mary Poppins,Jolly Holiday
14793,true,12,sky,30,Mary Poppins Returns,Nowhere to Go But Up
14794,true,12,sky,30,Peter Pan,You Can Fly!
14795,true,12,sky,30,Pocahontas,If I Never Knew You
14796,true,12,sky,30,The Princess and the Frog,Ma Belle Evangeline
14797,true,12,sky,30,Tinker Bell,Fly With Me
14798,true,12,sky,30,Tinker Bell,To the Fairies They Draw Near II
14799,true,12,sky,30,Toy Story,I Will Go Sailing No More
14800,true,12,ride,31,Descendants 3,Night Falls
14801,true,12,ride,31,A Goofy Movie,On the Open Road
14802,true,12,ride,31,High School Musical 2,Bet on It
14803,true,12,ride,31,Mary Poppins Returns,Nowhere to Go But Up
14804,true,12,ride,31,Mulan,True to Your Heart 
14805,true,12,ride,31,Teen Beach Movie,Meant to Be
14806,true,12,ride,31,Teen Beach 2,Best Summer Ever
14807,true,12,live,32,Cinderella III: A Twist in Time,More Than a Dream
14808,true,12,live,32,Enchanted,That's How You Know
14809,true,12,live,32,Frozen,For the First Time in Forever
14810,true,12,live,32,Frozen 2,Some Things Never Change
14811,true,12,live,32,High School Musical 2,Bet on It
14812,true,12,live,32,The Hunchback of Notre-Dame 2,I'm Gonna Love You
14813,true,12,live,32,The Jungle Book (live-action),The Bare Necessities
14814,true,12,live,32,Sofia the First: The Floating Palace,The Love We Share
14815,true,12,live,32,Tangled Before Ever After,Life After Happily Ever After
14816,true,12,live,32,Teen Beach 2,Silver Screen
14817,true,12,call,33,Aladdin (Live-Action),Friend Like Me (End Title)
14818,true,12,call,33,Disney's Descendants,I'm Your Girl
14819,true,12,call,33,Frozen,Reindeer(s) Are Better Than People
14820,true,12,call,33,Frozen 2,Some Things Never Change
14821,true,12,call,33,A Goofy Movie,On the Open Road
14822,true,12,call,33,High School Musical 2,I Don't Dance
14823,true,12,call,33,The Hunchback of Notre-Dame,A Guy Like You
14824,true,12,call,33,The Lion Guard,Duties of the King
14825,true,12,call,33,The Lion Guard,Kion's Lament
14826,true,12,call,33,The Lion Guard,My Own Way
14827,true,12,call,33,Sofia the First: Once Upon a Princess,Royal Prep
14828,true,12,call,33,Tinker Bell,To the Fairies They Draw Near II
14829,true,12,friend,34,Aladdin,Friend Like Me
14830,true,12,friend,34,Aladdin (Live-Action),Friend Like Me
14831,true,12,friend,34,Aladdin (Live-Action),Friend Like Me (End Title)
14832,true,12,friend,34,The Emperor's New Groove,My Funny Friend and Me
14833,true,12,friend,34,A Goofy Movie,On the Open Road
14834,true,12,friend,34,High School Musical 3: Senior Year,Just Wanna Be With You
14835,true,12,friend,34,Sofia the First: The Floating Palace,The Love We Share
14836,true,12,friend,34,Tinker Bell and the Lost Treasure,If You Believe
